local_student_id	site_id	grading_period_name	academic_year	local_section_id	school_course_id	corrected_grade	max_credits	credits_received	is_final?	is_repeat?	session_type_id
40956	2	Final Grade	2018	80435	A300	B-	1	1	1	0	1
40956	2	Final Grade	2018	80458	E200	B+	1	1	1	0	1
40956	2	Final Grade	2018	2018TAHEXPI136BerlPM	I136	P	1	1	1	0	1
40956	2	Final Grade	2018	2018TAHEXPF562EspaAM	F562	B	1	1	1	0	1
40958	2	Final Grade	2018	80384	A400	B+	1	1	1	0	1
40958	2	Final Grade	2018	80394	C400	A-	1	1	1	0	1
40958	2	Final Grade	2018	80424	B400	B+	1	1	1	0	1
40958	2	Final Grade	2018	80463	C420	A-	1	1	1	0	1
40958	2	Final Grade	2018	80513	D430	B	1	1	1	0	1
40958	2	Final Grade	2018	2018TAHEXPI022CalvPM	G022	A	1	1	1	0	1
40958	2	Final Grade	2018	82925	I1103	NP	1	0	1	0	1
40962	2	Final Grade	2018	80380	B200	A-	1	1	1	0	1
40962	2	Final Grade	2018	80403	C320	B	1	1	1	0	1
40962	2	Final Grade	2018	80408	D300	A-	1	1	1	0	1
40962	2	Final Grade	2018	80471	E200	A-	1	1	1	0	1
40962	2	Final Grade	2018	80504	A200	B+	1	1	1	0	1
40962	2	Final Grade	2018	2018TAHEXPG102ThieAM	G102	A-	1	1	1	0	1
40962	2	Final Grade	2018	82926	I1103	NP	1	0	1	0	1
40963	2	Final Grade	2018	80428	C320	B-	1	1	1	0	1
40963	2	Final Grade	2018	80432	D200	C	1	1	1	0	1
40963	2	Final Grade	2018	80458	E200	C-	1	1	1	0	1
40963	2	Final Grade	2018	80479	A300	B-	1	1	1	0	1
40963	2	Final Grade	2018	80498	B300	B+	1	1	1	0	1
40963	2	Final Grade	2018	2018TAHEXPI136BerlPM	I136	P	1	1	1	0	1
40963	2	Final Grade	2018	2018TAHEXPG102ThieAM	G102	F	1	0	1	0	1
40964	2	Final Grade	2018	80380	B200	B	1	1	1	0	1
40964	2	Final Grade	2018	80477	D300	B-	1	1	1	0	1
40964	2	Final Grade	2018	80487	E300	B+	1	1	1	0	1
40964	2	Final Grade	2018	80501	C220	B	1	1	1	0	1
40964	2	Final Grade	2018	80504	A200	B-	1	1	1	0	1
40964	2	Final Grade	2018	2018TAHEXPI139GutiAMPM	I139	P	1	1	1	0	1
40968	2	Final Grade	2018	80368	D200	B	1	1	1	0	1
40968	2	Final Grade	2018	80374	E200	A	1	1	1	0	1
40968	2	Final Grade	2018	80376	A300	A-	1	1	1	0	1
40968	2	Final Grade	2018	80509	C320	B-	1	1	1	0	1
40968	2	Final Grade	2018	80511	B300	A-	1	1	1	0	1
40968	2	Final Grade	2018	2018TAHEXPF503ScicAM	F503	B+	1	1	1	0	1
40968	2	Final Grade	2018	2018TAHEXPI136BettPM	I136	P	1	1	1	0	1
40969	2	Final Grade	2018	80374	E200	A-	1	1	1	0	1
40969	2	Final Grade	2018	80432	D200	C+	1	1	1	0	1
40969	2	Final Grade	2018	80479	A300	B-	1	1	1	0	1
40969	2	Final Grade	2018	80493	B300	B-	1	1	1	0	1
40969	2	Final Grade	2018	80509	C320	B-	1	1	1	0	1
40969	2	Final Grade	2018	2018TAHEXPI305ThiePM	I305	P	1	1	1	0	1
40969	2	Final Grade	2018	2018TAHEXPG102ThieAM	G102	F	1	0	1	0	1
40970	2	Final Grade	2018	80367	E300	B-	1	1	1	0	1
40970	2	Final Grade	2018	80408	D300	C	1	1	1	0	1
40970	2	Final Grade	2018	80488	A200	C	1	1	1	0	1
40970	2	Final Grade	2018	80501	C220	I	1	0	1	0	1
40970	2	Final Grade	2018	80508	B200	I	1	0	1	0	1
40970	2	Final Grade	2018	2018TAHEXPF511NelsAM	F511	F	1	0	1	0	1
40970	2	Final Grade	2018	2018TAHEXPI165JohnPM	I267	P	1	1	1	0	1
40971	2	Final Grade	2018	80367	E300	A-	1	1	1	0	1
40971	2	Final Grade	2018	80415	D300	A	1	1	1	0	1
40971	2	Final Grade	2018	80485	C320	A	1	1	1	0	1
40971	2	Final Grade	2018	80488	A200	A	1	1	1	0	1
40971	2	Final Grade	2018	80508	B200	A+	1	1	1	0	1
40971	2	Final Grade	2018	2018TAHEXPF502ScicPM	F502	A	1	1	1	0	1
40971	2	Final Grade	2018	2018TAHEXPG102ThieAM	G102	A+	1	1	1	0	1
40972	2	Final Grade	2018	80370	E300	C	1	1	1	0	1
40972	2	Final Grade	2018	80389	B200	C-	1	1	1	0	1
40972	2	Final Grade	2018	80408	D300	C	1	1	1	0	1
40972	2	Final Grade	2018	80501	C220	I	1	0	1	0	1
40972	2	Final Grade	2018	2018TAHEXPI022CalvPM	G022	A+	1	1	1	0	1
40972	2	Final Grade	2018	2018TAHEXPI228BockAM	I228	P	1	1	1	0	1
40975	2	Final Grade	2018	80403	C320	I	1	0	1	0	1
40975	2	Final Grade	2018	80449	D200	I	1	0	1	0	1
40975	2	Final Grade	2018	80488	A200	I	1	0	1	0	1
40975	2	Final Grade	2018	80498	B300	I	1	0	1	0	1
40975	2	Final Grade	2018	2018TAHEXPF503ScicAM	F503	C+	1	1	1	0	1
40975	2	Final Grade	2018	2018TAHEXPI136BettPM	I136	NP	1	0	1	0	1
40977	2	Final Grade	2018	80368	D200	C	1	1	1	0	1
40977	2	Final Grade	2018	80370	E300	A-	1	1	1	0	1
40977	2	Final Grade	2018	80411	C220	B	1	1	1	0	1
40977	2	Final Grade	2018	80435	A300	B-	1	1	1	0	1
40977	2	Final Grade	2018	80511	B300	B	1	1	1	0	1
40977	2	Final Grade	2018	2018TAHEXPI136BerlPM	I136	P	1	1	1	0	1
40977	2	Final Grade	2018	2018TAHEXPF502ScicAM	F502	F	1	0	1	0	1
40978	2	Final Grade	2018	80375	A200	B+	1	1	1	0	1
40978	2	Final Grade	2018	80411	C220	A-	1	1	1	0	1
40978	2	Final Grade	2018	80436	D300	B	1	1	1	0	1
40978	2	Final Grade	2018	80466	B200	A	1	1	1	0	1
40978	2	Final Grade	2018	80471	E200	B+	1	1	1	0	1
40978	2	Final Grade	2018	2018TAHEXPG102ThieAM	G102	A-	1	1	1	0	1
40978	2	Final Grade	2018	82926	I1103	P	1	1	1	0	1
40979	2	Final Grade	2018	80416	A100	A-	1	1	1	0	1
40979	2	Final Grade	2018	80446	D100	I	1	0	1	0	1
40979	2	Final Grade	2018	80456	C120	I	1	0	1	0	1
40979	2	Final Grade	2018	80510	B100	I	1	0	1	0	1
40979	2	Final Grade	2018	2018TAHEXPI299DeOrPM	G299	F	1	0	1	0	1
40979	2	Final Grade	2018	2018TAHEXPI228BockAM	I228	NP	1	0	1	0	1
40980	2	Final Grade	2018	80374	E200	C+	1	1	1	0	1
40980	2	Final Grade	2018	80375	A200	C-	1	1	1	0	1
40980	2	Final Grade	2018	80389	B200	C	1	1	1	0	1
40980	2	Final Grade	2018	80414	C220	B-	1	1	1	0	1
40980	2	Final Grade	2018	80415	D300	I	1	0	1	0	1
40980	2	Final Grade	2018	2018TAHEXPI022CalvPM	G022	B	1	1	1	0	1
40980	2	Final Grade	2018	2018TAHEXPI228BockAM	I228	P	1	1	1	0	1
40981	2	Final Grade	2018	80370	E300	B-	1	1	1	0	1
40981	2	Final Grade	2018	80389	B200	A	1	1	1	0	1
40981	2	Final Grade	2018	80408	D300	A-	1	1	1	0	1
40981	2	Final Grade	2018	80485	C320	B	1	1	1	0	1
40981	2	Final Grade	2018	80488	A200	A-	1	1	1	0	1
40981	2	Final Grade	2018	2018TAHEXPF502ScicPM	F502	B	1	1	1	0	1
40981	2	Final Grade	2018	2018TAHEXPI228BockAM	I228	P	1	1	1	0	1
40983	2	Final Grade	2018	80380	B200	B	1	1	1	0	1
40983	2	Final Grade	2018	80411	C220	A-	1	1	1	0	1
40983	2	Final Grade	2018	80415	D300	B	1	1	1	0	1
40983	2	Final Grade	2018	80471	E200	B-	1	1	1	0	1
40983	2	Final Grade	2018	80504	A200	C	1	1	1	0	1
40983	2	Final Grade	2018	2018TAHEXPI307NelsPM	I307	P	1	1	1	0	1
40984	2	Final Grade	2018	80436	D300	A-	1	1	1	0	1
40984	2	Final Grade	2018	80466	B200	A	1	1	1	0	1
40984	2	Final Grade	2018	80487	E300	A+	1	1	1	0	1
40984	2	Final Grade	2018	80501	C220	A-	1	1	1	0	1
40984	2	Final Grade	2018	80504	A200	B	1	1	1	0	1
40984	2	Final Grade	2018	2018TAHEXPF502ScicPM	F502	C+	1	1	1	0	1
40984	2	Final Grade	2018	2018TAHEXPI199DeOrAM	G199	A	1	1	1	0	1
40985	2	Final Grade	2018	81381	A100M	C	1	1	1	0	1
40985	2	Final Grade	2018	81382	D100M	A+	1	1	1	0	1
40985	2	Final Grade	2018	81383	B200M	C	1	1	1	0	1
40985	2	Final Grade	2018	81805	C220M	A-	1	1	1	0	1
40985	2	Final Grade	2018	2018TAHEXPI022CalvPM	G022	F	1	0	1	0	1
40985	2	Final Grade	2018	2018TAHEXPI228BockAM	I228	P	1	1	1	0	1
40986	2	Final Grade	2018	80468	E100	I	1	0	1	0	1
40986	2	Final Grade	2018	80477	D300	C	1	1	1	0	1
40986	2	Final Grade	2018	80501	C220	C-	1	1	1	0	1
40986	2	Final Grade	2018	80508	B200	C	1	1	1	0	1
40986	2	Final Grade	2018	2018TAHEXPF502ScicAM	F502	F	1	0	1	0	1
40988	2	Final Grade	2018	80384	A400	C-	1	1	1	0	1
40988	2	Final Grade	2018	80394	C400	C-	1	1	1	0	1
40988	2	Final Grade	2018	80409	D430	B-	1	1	1	0	1
40988	2	Final Grade	2018	80424	B400	C	1	1	1	0	1
40988	2	Final Grade	2018	82925	I1103	NP	1	0	1	0	1
40989	2	Final Grade	2018	80367	E300	I	1	0	1	0	1
40989	2	Final Grade	2018	80375	A200	I	1	0	1	0	1
40989	2	Final Grade	2018	80414	C220	C	1	1	1	0	1
40989	2	Final Grade	2018	80415	D300	C+	1	1	1	0	1
40989	2	Final Grade	2018	80508	B200	I	1	0	1	0	1
40989	2	Final Grade	2018	2018TAHEXPF502ScicPM	F502	C+	1	1	1	0	1
40989	2	Final Grade	2018	2018TAHEXPI228BockAM	I228	P	1	1	1	0	1
40990	2	Final Grade	2018	80370	E300	B	1	1	1	0	1
40990	2	Final Grade	2018	80411	C220	I	1	0	1	0	1
40990	2	Final Grade	2018	80466	B200	C	1	1	1	0	1
40990	2	Final Grade	2018	80477	D300	C	1	1	1	0	1
40990	2	Final Grade	2018	80488	A200	B	1	1	1	0	1
40990	2	Final Grade	2018	2018TAHEXPF502ScicPM	F502	F	1	0	1	0	1
40991	2	Final Grade	2018	80374	E200	A	1	1	1	0	1
40991	2	Final Grade	2018	80436	D300	B	1	1	1	0	1
40991	2	Final Grade	2018	80466	B200	A-	1	1	1	0	1
40991	2	Final Grade	2018	80497	A200	B	1	1	1	0	1
40991	2	Final Grade	2018	80501	C220	A-	1	1	1	0	1
40991	2	Final Grade	2018	2018TAHEXPF502ScicPM	F502	A-	1	1	1	0	1
40991	2	Final Grade	2018	2018TAHEXPF511NelsAM	F511	A-	1	1	1	0	1
40993	2	Final Grade	2018	80374	E200	C	1	1	1	0	1
40993	2	Final Grade	2018	80389	B200	C+	1	1	1	0	1
40993	2	Final Grade	2018	80436	D300	B-	1	1	1	0	1
40993	2	Final Grade	2018	80497	A200	C-	1	1	1	0	1
40993	2	Final Grade	2018	80501	C220	B-	1	1	1	0	1
40993	2	Final Grade	2018	2018TAHEXPI191RiedAM	I191	NP	1	0	1	0	1
40993	2	Final Grade	2018	2018TAHEXPI165JohnPM	I267	P	1	1	1	0	1
40994	2	Final Grade	2018	80388	B300	B-	1	1	1	0	1
40994	2	Final Grade	2018	80406	D200	I	1	0	1	0	1
40994	2	Final Grade	2018	80479	A300	C+	1	1	1	0	1
40994	2	Final Grade	2018	80485	C320	I	1	0	1	0	1
40994	2	Final Grade	2018	80487	E300	B	1	1	1	0	1
40994	2	Final Grade	2018	2018TAHEXPI136BettAM	I136	P	1	1	1	0	1
40997	2	Final Grade	2018	80380	B200	I	1	0	1	0	1
40997	2	Final Grade	2018	80415	D300	I	1	0	1	0	1
40997	2	Final Grade	2018	80471	E200	I	1	0	1	0	1
40997	2	Final Grade	2018	80497	A200	I	1	0	1	0	1
40997	2	Final Grade	2018	80501	C220	I	1	0	1	0	1
40997	2	Final Grade	2018	82925	I1103	NP	1	0	1	0	1
40998	2	Final Grade	2018	80468	E100	A-	1	1	1	0	1
40998	2	Final Grade	2018	80477	D300	C+	1	1	1	0	1
40998	2	Final Grade	2018	80501	C220	C	1	1	1	0	1
40998	2	Final Grade	2018	80508	B200	C+	1	1	1	0	1
40998	2	Final Grade	2018	2018TAHEXPI307NelsPM	I307	P	1	1	1	0	1
40998	2	Final Grade	2018	2018TAHEXPI200DeOrAM	G200	B	1	1	1	0	1
41000	2	Final Grade	2018	80389	B200	A+	1	1	1	0	1
41000	2	Final Grade	2018	80411	C220	A+	1	1	1	0	1
41000	2	Final Grade	2018	80436	D300	A	1	1	1	0	1
41000	2	Final Grade	2018	80458	E200	A+	1	1	1	0	1
41000	2	Final Grade	2018	80504	A200	A+	1	1	1	0	1
41000	2	Final Grade	2018	2018TAHEXPF511NelsAM	F511	A+	1	1	1	0	1
41000	2	Final Grade	2018	82926	I1103	P	1	1	1	0	1
41005	2	Final Grade	2018	80411	C220	C	1	1	1	0	1
41005	2	Final Grade	2018	80449	D200	C+	1	1	1	0	1
41005	2	Final Grade	2018	80479	A300	C-	1	1	1	0	1
41005	2	Final Grade	2018	80496	E400	B	1	1	1	0	1
41005	2	Final Grade	2018	80498	B300	B-	1	1	1	0	1
41005	2	Final Grade	2018	2018TAHEXPI136BettPM	I136	P	1	1	1	0	1
41005	2	Final Grade	2018	2018TAHEXPF502ScicAM	F502	C-	1	1	1	0	1
41006	2	Final Grade	2018	80380	B200	A	1	1	1	0	1
41006	2	Final Grade	2018	80415	D300	B	1	1	1	0	1
41006	2	Final Grade	2018	80471	E200	A	1	1	1	0	1
41006	2	Final Grade	2018	80497	A200	B-	1	1	1	0	1
41006	2	Final Grade	2018	80501	C220	B	1	1	1	0	1
41006	2	Final Grade	2018	2018TAHEXPG102ThieAM	G102	B+	1	1	1	0	1
41006	2	Final Grade	2018	82926	I1103	P	1	1	1	0	1
41007	2	Final Grade	2018	80436	D300	B	1	1	1	0	1
41007	2	Final Grade	2018	80466	B200	B+	1	1	1	0	1
41007	2	Final Grade	2018	80487	E300	A	1	1	1	0	1
41007	2	Final Grade	2018	80501	C220	B	1	1	1	0	1
41007	2	Final Grade	2018	80504	A200	C+	1	1	1	0	1
41007	2	Final Grade	2018	2018TAHEXPI307NelsPM	I307	P	1	1	1	0	1
41007	2	Final Grade	2018	2018TAHEXPF512CalvAM	F512	A+	1	1	1	0	1
41008	2	Final Grade	2018	80411	C220	A+	1	1	1	0	1
41008	2	Final Grade	2018	80436	D300	A+	1	1	1	0	1
41008	2	Final Grade	2018	80466	B200	A+	1	1	1	0	1
41008	2	Final Grade	2018	80471	E200	A+	1	1	1	0	1
41008	2	Final Grade	2018	80504	A200	A+	1	1	1	0	1
41008	2	Final Grade	2018	2018TAHEXPF511NelsAM	F511	A+	1	1	1	0	1
41008	2	Final Grade	2018	82926	I1103	P	1	1	1	0	1
41009	2	Final Grade	2018	80433	A400	B-	1	1	1	0	1
41009	2	Final Grade	2018	80455	B400	B	1	1	1	0	1
41009	2	Final Grade	2018	80463	C420	B	1	1	1	0	1
41009	2	Final Grade	2018	80513	D430	B-	1	1	1	0	1
41009	2	Final Grade	2018	2018TAHEXPI307NelsPM	I307	P	1	1	1	0	1
41009	2	Final Grade	2018	82683	I1106VP	P	1	1	1	0	1
41010	2	Final Grade	2018	80380	B200	I	1	0	1	0	1
41010	2	Final Grade	2018	80444	A100	I	1	0	1	0	1
41010	2	Final Grade	2018	80501	C220	I	1	0	1	0	1
41010	2	Final Grade	2018	80510	B100	I	1	0	1	0	1
41010	2	Final Grade	2018	2018TAHEXPF502ScicPM	F502	F	1	0	1	0	1
41012	2	Final Grade	2018	80384	A400	C	1	1	1	0	1
41012	2	Final Grade	2018	80386	C420	B-	1	1	1	0	1
41012	2	Final Grade	2018	80409	D430	B-	1	1	1	0	1
41012	2	Final Grade	2018	80424	B400	C	1	1	1	0	1
41012	2	Final Grade	2018	2018TAHEXPI307NelsPM	I307	P	1	1	1	0	1
41012	2	Final Grade	2018	82925	I1103	P	1	1	1	0	1
41013	2	Final Grade	2018	80374	E200	C	1	1	1	0	1
41013	2	Final Grade	2018	80466	B200	B-	1	1	1	0	1
41013	2	Final Grade	2018	80477	D300	C	1	1	1	0	1
41013	2	Final Grade	2018	80501	C220	I	1	0	1	0	1
41013	2	Final Grade	2018	2018TAHEXPF512CalvAM	F512	A+	1	1	1	0	1
41014	2	Final Grade	2018	80388	B300	C	1	1	1	0	1
41014	2	Final Grade	2018	80406	D200	C-	1	1	1	0	1
41014	2	Final Grade	2018	80479	A300	C-	1	1	1	0	1
41014	2	Final Grade	2018	80509	C320	I	1	0	1	0	1
41014	2	Final Grade	2018	2018TAHEXPI136BerlPM	I136	P	1	1	1	0	1
41016	2	Final Grade	2018	80367	E300	A	1	1	1	0	1
41016	2	Final Grade	2018	80415	D300	B-	1	1	1	0	1
41016	2	Final Grade	2018	80497	A200	A-	1	1	1	0	1
41016	2	Final Grade	2018	80501	C220	A	1	1	1	0	1
41016	2	Final Grade	2018	80508	B200	A+	1	1	1	0	1
41016	2	Final Grade	2018	2018TAHEXPI228BockAM	I228	P	1	1	1	0	1
41016	2	Final Grade	2018	82926	I1103	P	1	1	1	0	1
41020	2	Final Grade	2018	80374	E200	B	1	1	1	0	1
41020	2	Final Grade	2018	80375	A200	B-	1	1	1	0	1
41020	2	Final Grade	2018	80414	C220	C	1	1	1	0	1
41020	2	Final Grade	2018	80466	B200	B+	1	1	1	0	1
41020	2	Final Grade	2018	80477	D300	B-	1	1	1	0	1
41020	2	Final Grade	2018	2018TAHEXPI307NelsPM	I307	P	1	1	1	0	1
41020	2	Final Grade	2018	2018TAHEXPI165JohnAMPM	I267	P	1	1	1	0	1
41022	2	Final Grade	2018	80408	D300	C+	1	1	1	0	1
41022	2	Final Grade	2018	80471	E200	I	1	0	1	0	1
41022	2	Final Grade	2018	80488	A200	C-	1	1	1	0	1
41022	2	Final Grade	2018	80501	C220	C	1	1	1	0	1
41022	2	Final Grade	2018	80508	B200	C	1	1	1	0	1
41022	2	Final Grade	2018	2018TAHEXPI022CalvPM	G022	B	1	1	1	0	1
41022	2	Final Grade	2018	2018TAHEXPF512CalvAM	F512	A	1	1	1	0	1
41024	2	Final Grade	2018	80389	B200	A+	1	1	1	0	1
41024	2	Final Grade	2018	80411	C220	A-	1	1	1	0	1
41024	2	Final Grade	2018	80415	D300	A	1	1	1	0	1
41024	2	Final Grade	2018	80458	E200	A	1	1	1	0	1
41024	2	Final Grade	2018	80488	A200	A	1	1	1	0	1
41024	2	Final Grade	2018	2018TAHEXPI307NelsPM	I307	P	1	1	1	0	1
41024	2	Final Grade	2018	2018TAHEXPG102ThieAM	G102	A+	1	1	1	0	1
41026	2	Final Grade	2018	80408	D300	B	1	1	1	0	1
41026	2	Final Grade	2018	80488	A200	B	1	1	1	0	1
41026	2	Final Grade	2018	80501	C220	B+	1	1	1	0	1
41026	2	Final Grade	2018	80508	B200	B+	1	1	1	0	1
41026	2	Final Grade	2018	2018TAHEXPI307NelsPM	I307	P	1	1	1	0	1
41026	2	Final Grade	2018	2018TAHEXPI165JohnAMPM	I267	P	1	1	1	0	1
41029	2	Final Grade	2018	80374	E200	B+	1	1	1	0	1
41029	2	Final Grade	2018	80394	C400	B-	1	1	1	0	1
41029	2	Final Grade	2018	80433	A400	B-	1	1	1	0	1
41029	2	Final Grade	2018	80455	B400	B-	1	1	1	0	1
41029	2	Final Grade	2018	80513	D430	C+	1	1	1	0	1
41029	2	Final Grade	2018	2018TAHEXPI022CalvPM	G022	C	1	1	1	0	1
41029	2	Final Grade	2018	2018TAHEXPF512CalvAM	F512	B+	1	1	1	0	1
41031	2	Final Grade	2018	80384	A400	A-	1	1	1	0	1
41031	2	Final Grade	2018	80386	C420	A	1	1	1	0	1
41031	2	Final Grade	2018	80409	D430	A-	1	1	1	0	1
41031	2	Final Grade	2018	80424	B400	A	1	1	1	0	1
41031	2	Final Grade	2018	80496	E400	B	1	1	1	0	1
41031	2	Final Grade	2018	2018TAHEXPF511NelsAM	F511	A	1	1	1	0	1
41031	2	Final Grade	2018	82926	I1103	P	1	1	1	0	1
41034	2	Final Grade	2018	80374	E200	C	1	1	1	0	1
41034	2	Final Grade	2018	80394	C400	C	1	1	1	0	1
41034	2	Final Grade	2018	80433	A400	C-	1	1	1	0	1
41034	2	Final Grade	2018	80455	B400	C-	1	1	1	0	1
41034	2	Final Grade	2018	80513	D430	C-	1	1	1	0	1
41034	2	Final Grade	2018	2018TAHEXPG102ThieAM	G102	B+	1	1	1	0	1
41035	2	Final Grade	2018	80367	E300	C	1	1	1	0	1
41035	2	Final Grade	2018	80409	D430	C	1	1	1	0	1
41035	2	Final Grade	2018	80433	A400	C+	1	1	1	0	1
41035	2	Final Grade	2018	80455	B400	C	1	1	1	0	1
41035	2	Final Grade	2018	80485	C320	C-	1	1	1	0	1
41035	2	Final Grade	2018	2018TAHEXPF502ScicAM	F502	A-	1	1	1	0	1
41035	2	Final Grade	2018	82926	I1103	NP	1	0	1	0	1
41036	2	Final Grade	2018	80511	B300	I	1	0	1	0	1
41036	2	Final Grade	2018	2018TAHEXPI136BettAM	I136	NP	1	0	1	0	1
41036	2	Final Grade	2018	2018TAHEXPI305ThiePM	I305	NP	1	0	1	0	1
41037	2	Final Grade	2018	80374	E200	A-	1	1	1	0	1
41037	2	Final Grade	2018	80406	D200	C+	1	1	1	0	1
41037	2	Final Grade	2018	80435	A300	B	1	1	1	0	1
41037	2	Final Grade	2018	80485	C320	C	1	1	1	0	1
41037	2	Final Grade	2018	80511	B300	A+	1	1	1	0	1
41037	2	Final Grade	2018	2018TAHEXPF503ScicAM	F503	C	1	1	1	0	1
41037	2	Final Grade	2018	2018TAHEXPI136BettPM	I136	P	1	1	1	0	1
41038	2	Final Grade	2018	80428	C320	A-	1	1	1	0	1
41038	2	Final Grade	2018	80432	D200	A-	1	1	1	0	1
41038	2	Final Grade	2018	80471	E200	A	1	1	1	0	1
41038	2	Final Grade	2018	80479	A300	A	1	1	1	0	1
41038	2	Final Grade	2018	80493	B300	A+	1	1	1	0	1
41038	2	Final Grade	2018	2018TAHEXPI136BettAM	I136	P	1	1	1	0	1
41042	2	Final Grade	2018	80389	B200	A+	1	1	1	0	1
41042	2	Final Grade	2018	80414	C220	A+	1	1	1	0	1
41042	2	Final Grade	2018	80415	D300	A+	1	1	1	0	1
41042	2	Final Grade	2018	80458	E200	A+	1	1	1	0	1
41042	2	Final Grade	2018	80504	A200	A	1	1	1	0	1
41042	2	Final Grade	2018	2018TAHEXPF511NelsAM	F511	A+	1	1	1	0	1
41042	2	Final Grade	2018	82926	I1103	P	1	1	1	0	1
41043	2	Final Grade	2018	80374	E200	A+	1	1	1	0	1
41043	2	Final Grade	2018	80389	B200	A+	1	1	1	0	1
41043	2	Final Grade	2018	80415	D300	A+	1	1	1	0	1
41043	2	Final Grade	2018	80485	C320	A+	1	1	1	0	1
41043	2	Final Grade	2018	80488	A200	A+	1	1	1	0	1
41043	2	Final Grade	2018	2018TAHEXPF503ScicAM	F503	A+	1	1	1	0	1
41043	2	Final Grade	2018	2018TAHEXPI165JohnPM	I267	P	1	1	1	0	1
41046	2	Final Grade	2018	80384	A400	B+	1	1	1	0	1
41046	2	Final Grade	2018	80424	B400	C	1	1	1	0	1
41046	2	Final Grade	2018	80463	C420	C	1	1	1	0	1
41046	2	Final Grade	2018	80513	D430	B	1	1	1	0	1
41046	2	Final Grade	2018	2018TAHEXPI139GutiAMPM	I139	P	1	1	1	0	1
41047	2	Final Grade	2018	80374	E200	B+	1	1	1	0	1
41047	2	Final Grade	2018	80375	A200	B-	1	1	1	0	1
41047	2	Final Grade	2018	80411	C220	B-	1	1	1	0	1
41047	2	Final Grade	2018	80436	D300	B-	1	1	1	0	1
41047	2	Final Grade	2018	80466	B200	B+	1	1	1	0	1
41047	2	Final Grade	2018	2018TAHEXPF512CalvAM	F512	A-	1	1	1	0	1
41047	2	Final Grade	2018	82926	I1103	P	1	1	1	0	1
41049	2	Final Grade	2018	80414	C220	B-	1	1	1	0	1
41049	2	Final Grade	2018	80466	B200	B	1	1	1	0	1
41049	2	Final Grade	2018	80477	D300	C	1	1	1	0	1
41049	2	Final Grade	2018	80496	E400	B	1	1	1	0	1
41049	2	Final Grade	2018	80504	A200	B-	1	1	1	0	1
41049	2	Final Grade	2018	2018TAHEXPI228BockAM	I228	P	1	1	1	0	1
41051	2	Final Grade	2018	80380	B200	B	1	1	1	0	1
41051	2	Final Grade	2018	80408	D300	B	1	1	1	0	1
41051	2	Final Grade	2018	80501	C220	B-	1	1	1	0	1
41051	2	Final Grade	2018	80504	A200	C+	1	1	1	0	1
41051	2	Final Grade	2018	80505	E100	C	1	1	1	0	1
41051	2	Final Grade	2018	2018TAHEXPI307NelsPM	I307	P	1	1	1	0	1
41052	2	Final Grade	2018	80367	E300	B	1	1	1	0	1
41052	2	Final Grade	2018	80376	A300	A-	1	1	1	0	1
41052	2	Final Grade	2018	80403	C320	A-	1	1	1	0	1
41052	2	Final Grade	2018	80449	D200	A-	1	1	1	0	1
41052	2	Final Grade	2018	80493	B300	A	1	1	1	0	1
41052	2	Final Grade	2018	2018TAHEXPI136BettPM	I136	P	1	1	1	0	1
41052	2	Final Grade	2018	2018TAHEXPF562EspaAM	F562	C+	1	1	1	0	1
41053	2	Final Grade	2018	80374	E200	A-	1	1	1	0	1
41053	2	Final Grade	2018	80375	A200	B+	1	1	1	0	1
41053	2	Final Grade	2018	80411	C220	A-	1	1	1	0	1
41053	2	Final Grade	2018	80436	D300	B-	1	1	1	0	1
41053	2	Final Grade	2018	80466	B200	A	1	1	1	0	1
41053	2	Final Grade	2018	2018TAHEXPF502ScicPM	F502	C+	1	1	1	0	1
41053	2	Final Grade	2018	2018TAHEXPI200DeOrAM	G200	A-	1	1	1	0	1
41058	2	Final Grade	2018	80374	E200	A-	1	1	1	0	1
41058	2	Final Grade	2018	80394	C400	B-	1	1	1	0	1
41058	2	Final Grade	2018	80433	A400	A-	1	1	1	0	1
41058	2	Final Grade	2018	80455	B400	A+	1	1	1	0	1
41058	2	Final Grade	2018	80513	D430	A	1	1	1	0	1
41058	2	Final Grade	2018	2018TAHEXPI106GutiAMPM	I106	P	1	1	1	0	1
41060	2	Final Grade	2018	80408	D300	A+	1	1	1	0	1
41060	2	Final Grade	2018	80414	C220	A+	1	1	1	0	1
41060	2	Final Grade	2018	80458	E200	A+	1	1	1	0	1
41060	2	Final Grade	2018	80466	B200	A+	1	1	1	0	1
41060	2	Final Grade	2018	80504	A200	A+	1	1	1	0	1
41060	2	Final Grade	2018	2018TAHEXPI022CalvPM	G022	A+	1	1	1	0	1
41060	2	Final Grade	2018	2018TAHEXPG102ThieAM	G102	A+	1	1	1	0	1
41061	2	Final Grade	2018	80381	A100	A+	1	1	1	0	1
41061	2	Final Grade	2018	80392	D100	A+	1	1	1	0	1
41061	2	Final Grade	2018	80459	E100	A+	1	1	1	0	1
41061	2	Final Grade	2018	80509	C320	A+	1	1	1	0	1
41061	2	Final Grade	2018	80510	B100	A+	1	1	1	0	1
41061	2	Final Grade	2018	2018TAHEXPF511NelsPM	F511	A	1	1	1	0	1
41061	2	Final Grade	2018	2018TAHEXPF512CalvAM	F512	A+	1	1	1	0	1
41063	2	Final Grade	2018	80381	A100	A	1	1	1	0	1
