corrected_grade,COURSE_NAME,COURSE_NUMBER,date_of_pull,grade_type,inc_reason,LETTER_GRADE,SIS_SECTION_ID,stu_crs_lookup,STUDENT_ID,Max. ADDL_EXPECTED_PCNT,Max. COG_SKILL_PCNT,Max. CONCEPT_PCNT,Max. NUM_PROJECTS_OVERDUE,Max. OVERALL_SCORE,Max. POWER_EXPECTED_PCNT
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7498,110158 H144,110158,,,,0,,
P,Hip Hop and Movement,I1026,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7914,110158 I1026,110158,100,96,,0,96,100
NO GRADE,Hip Hop and Movement S2,I1026,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7280,110158 I1026,110158,,,,0,,
B+,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,7258,110159 C320,110159,0,,96,0,88,100
A+,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7195,110161 C320,110161,66,,100,0,97,100
A-,SI-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7254,110162 A300,110162,100,88,,0,92,100
A,SI-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7207,110162 B300,110162,100,94,,0,96,100
A,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7252,110162 C320,110162,16,,100,0,93,100
B,SI-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7233,110162 D200,110162,0,92,,0,85,100
B,SI-AP Spanish Language,E400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7298,110162 E400,110162,25,,,0,83,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7485,110162 H144,110162,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7485,110162 H144,110162,,,,0,,
P,Hip Hop and Movement,I1026,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7914,110162 I1026,110162,100,93,,0,93,100
NO GRADE,SI-Words & Stories: Creative Writing,I1046,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7900,110162 I1046,110162,100,,,0,,100
B,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7195,110163 C320,110163,33,,85,0,84,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7493,110163 H144,110163,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7493,110163 H144,110163,,,,0,,
B,SI-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7209,110164 A300,110164,57,83,,0,84,100
B-,SI-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7281,110164 B300,110164,100,72,,0,80,100
A-,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7258,110164 C320,110164,16,,96,0,90,100
B+,SI-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,7211,110164 D200,110164,0,94,,0,87,100
C+,SI-Spanish 3,E300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,7302,110164 E300,110164,100,,,0,79,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7493,110164 H144,110164,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7493,110164 H144,110164,,,,0,,
NO GRADE,SI-Marks & Layers: 2D/3D Visual Art,I1022,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7894,110164 I1022,110164,100,,,0,,100
NO GRADE,SI-Yoga (E),I1047,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7907,110164 I1047,110164,,,,0,,
C,SI-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,7254,110165 A300,110165,14,76,,0,75,100
B-,SI-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7281,110165 B300,110165,100,71,,0,80,100
A,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7252,110165 C320,110165,16,,100,0,93,100
B-,SI-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7196,110165 D200,110165,0,85,,0,81,100
C+,SI-Spanish 3,E300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,7302,110165 E300,110165,100,,,0,79,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7485,110165 H144,110165,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7485,110165 H144,110165,,,,0,,
NO GRADE,SI-Marks & Layers: 2D/3D Visual Art,I1022,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7894,110165 I1022,110165,100,,,0,,100
P,SI-Digital Photography & Image Editing,I1030,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7899,110165 I1030,110165,100,93,,0,93,100
B+,SI-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,7248,110166 A300,110166,100,83,,0,88,100
B+,SI-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,7244,110166 B300,110166,100,84,,0,89,100
A,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7314,110166 C320,110166,16,,100,0,93,100
I,SI-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,7196,110166 D200,110166,0,91,,1,85,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7516,110166 H144,110166,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7516,110166 H144,110166,,,,0,,
P,Hip Hop and Movement,I1026,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7914,110166 I1026,110166,100,100,,0,100,100
NO GRADE,Strength and Fitness SI,I1064,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7903,110166 I1064,110166,100,,,0,,100
C-,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,7210,110167 A400,110167,0,72,,0,71,100
NO GRADE,SI-English 9,B100,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7823,110167 B100,110167,0,,,0,,100
I,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[X],I,7187,110167 B400,110167,0,59,,1,62,100
I,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,7238,110167 D430,110167,0,63,,0,62,85
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7490,110167 H144,110167,,,,0,,
NO GRADE,SI-College Readiness (2019),H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7490,110167 H144,110167,100,,,0,,100
P,SI-Digital Photography & Image Editing,I1030,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7899,110167 I1030,110167,100,94,,0,94,100
NO GRADE,SI- Student Ambassadors,I1038,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7897,110167 I1038,110167,100,,,0,,100
B-,SI-Bridge to College,S4100,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7649,110167 S4100,110167,100,81,70,0,82,100
I,WA History- Sierra ,S5000,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,7777,110167 S5000,110167,100,,,0,,0
A+,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7210,110168 A400,110168,100,100,,0,100,100
A-,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7274,110168 B400,110168,100,86,,0,90,100
I,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,7199,110168 C400,110168,0,,93,0,83,83
B,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7243,110168 D430,110168,100,80,,0,86,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7490,110168 H144,110168,,,,0,,
NO GRADE,SI-College Readiness (2019),H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7490,110168 H144,110168,100,,,0,,100
P,SI-Theater & Performance,I1021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7904,110168 I1021,110168,100,100,,0,100,100
NO GRADE,Strength and Fitness SI,I1064,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7895,110168 I1064,110168,100,,,0,,100
I,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6458,110170 A200,110170,0,97,,0,85,83
NO GRADE,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,6462,110170 B200,110170,100,,,0,,100
B-,AT-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7842,110170 C220,110170,0,,85,0,81,100
I,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,6448,110170 D300,110170,0,,,1,,75
I,AT-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,6470,110170 E200,110170,0,,,1,71,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6684,110170 H130,110170,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6684,110170 H130,110170,,,,0,,
P,AT-Intro to Theatre,I1021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6456,110170 I1021,110170,100,94,,0,94,100
A-,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7195,110171 C320,110171,0,,100,0,91,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7485,110171 H144,110171,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7485,110171 H144,110171,,,,0,,
I,SI-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,7260,110172 A300,110172,0,10,,0,9,11
I,SI-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,7223,110172 B300,110172,0,,,2,,28
I,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,7314,110172 C320,110172,0,,,2,,40
I,SI-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,7322,110172 D200,110172,0,89,,2,62,0
I,SI-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,7290,110172 E200,110172,100,,,3,,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7501,110172 H144,110172,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7501,110172 H144,110172,,,,0,,
NO GRADE,Exploring Computer Science,I1044,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7902,110172 I1044,110172,100,,,0,,100
B-,SI-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7260,110173 A300,110173,14,84,,0,81,100
C+,SI-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,7244,110173 B300,110173,100,70,,0,79,100
A,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7314,110173 C320,110173,83,,96,0,96,100
B+,SI-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,7322,110173 D200,110173,0,94,,0,87,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7498,110173 H144,110173,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7498,110173 H144,110173,,,,0,,
NO GRADE,SI-Marks & Layers: 2D/3D Visual Art,I1022,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7905,110173 I1022,110173,100,,,0,,100
P,SI- Chamber Choir,I1071,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7906,110173 I1071,110173,100,96,,0,97,100
B-,SI-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7254,110174 A300,110174,0,84,,0,80,100
B,SI-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7281,110174 B300,110174,100,76,,0,83,100
A-,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7314,110174 C320,110174,16,,96,0,90,100
B-,SI-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7322,110174 D200,110174,0,86,,0,81,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7501,110174 H144,110174,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7501,110174 H144,110174,,,,0,,
NO GRADE,Strength and Fitness SI,I1064,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7895,110174 I1064,110174,100,,,0,,100
P,SI-History & Culture in Film,I1072,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7892,110174 I1072,110174,100,100,,0,100,100
C-,SI-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,7254,110175 A300,110175,0,72,,0,71,100
I,SI-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,7223,110175 B300,110175,100,70,,0,76,85
B-,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7252,110175 C320,110175,0,,85,0,81,100
I,SI-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,7233,110175 D200,110175,0,87,,0,75,66
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7493,110175 H144,110175,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7493,110175 H144,110175,,,,0,,
P,Hip Hop and Movement,I1026,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7914,110175 I1026,110175,100,100,,0,100,100
NO GRADE,SI- Basketball & Athletic Leadership (Semester 2),I1031,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7266,110175 I1031,110175,100,,,0,,100
A,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7195,110176 C320,110176,66,,96,0,94,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7485,110176 H144,110176,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7485,110176 H144,110176,,,,0,,
NO GRADE,Health (WA),I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7776,110178 I199,110178,100,,,0,,100
A-,SI-Bridge to College,S4100,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7652,110178 S4100,110178,100,93,80,0,90,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7485,110179 H144,110179,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7485,110179 H144,110179,,,,0,,
B+,SI-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,7209,110180 A300,110180,100,82,,0,87,100
A-,SI-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7207,110180 B300,110180,100,86,,0,90,100
A,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7195,110180 C320,110180,50,,100,0,96,100
B,SI-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7196,110180 D200,110180,0,93,,0,86,100
A,SI-Spanish 3,E300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,7302,110180 E300,110180,100,,,0,94,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7501,110180 H144,110180,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7501,110180 H144,110180,,,,0,,
NO GRADE,Hip Hop and Movement S2,I1026,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7251,110180 I1026,110180,,,,0,,
P,SI-Digital Photography & Image Editing,I1030,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7899,110180 I1030,110180,100,100,,0,100,100
C-,SI-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,7254,110181 A300,110181,0,73,,0,72,100
I,SI-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[X],I,7207,110181 B300,110181,100,55,,1,69,100
A-,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7195,110181 C320,110181,16,,96,0,90,100
A-,SI-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7196,110181 D200,110181,0,98,,0,90,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7498,110181 H144,110181,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7498,110181 H144,110181,,,,0,,
P,SI-Theater & Performance,I1021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7904,110181 I1021,110181,100,100,,0,100,100
NO GRADE,SI-Marks & Layers: 2D/3D Visual Art,I1022,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7905,110181 I1022,110181,100,,,0,,100
A-,SI-AP Government,A400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7222,110182 A400,110182,100,87,,0,91,100
B-,SI-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7274,110182 B400,110182,100,71,,0,80,100
A-,SI-AP Calculus,C400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7185,110182 C400,110182,66,,93,0,92,100
A-,SI-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7243,110182 D430,110182,100,86,,0,90,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7490,110182 H144,110182,,,,0,,
NO GRADE,SI-College Readiness (2019),H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7490,110182 H144,110182,100,,,0,,100
NO GRADE,Hip Hop and Movement S2,I1026,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7280,110182 I1026,110182,,,,0,,
P,SI- Chamber Choir,I1071,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7906,110182 I1071,110182,100,100,,0,100,100
C-,SI-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,7209,110184 A300,110184,0,70,,0,70,100
B,SI-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7223,110184 B300,110184,100,80,,0,86,100
B,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7314,110184 C320,110184,16,,89,0,85,100
I,SI-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,7211,110184 D200,110184,0,90,,1,84,100
C-,SI-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,7226,110184 E200,110184,0,,,0,71,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7485,110184 H144,110184,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7485,110184 H144,110184,,,,0,,
NO GRADE,SI-Marks & Layers: 2D/3D Visual Art,I1022,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7894,110184 I1022,110184,100,,,0,,100
P,SI- Evolution of Music,I1074,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,7893,110184 I1074,110184,100,100,,0,100,100
A-,SI-Math III/Pre-Calc,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7195,110185 C320,110185,16,,96,0,90,100
NO GRADE,Mentor,H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7498,110185 H144,110185,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H144,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7498,110185 H144,110185,,,,0,,
C-,SI-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,7260,110186 A300,110186,0,71,,0,71,100
I,SI-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,7244,110186 B300,110186,0,,,2,,100
